LabSampleNumber,CropYear,FarmID,Bin,FieldNumber,Variety,CollectionSampleType,SampleHarvestDate,SugarTestProcessedDate,SpecificGravity,BudEndSucroseGramPerLiter,BudEndGlucoseGramPerLiter,StemEndSucroseGramPerLiter,StemEndGlucoseGramPerLiter,FryTestType,FryColorScore,WeightedColorScore
2021051803,2020,2,OTL05,61180,Burbank,Out-of-Storage (Bin),5/18/2021,5/18/2021,1.09,0.42,0.08,0.14,2.71,Raw,23,20.65
2020010720,2019,2,PHM45,60110,Burbank,Out-of-Storage (Bin),1/7/2020,1/7/2020,1.074,0.44,0.59,0.51,1.59,Blanch,36,29.21
2020010720,2019,2,PHM45,60110,Burbank,Out-of-Storage (Bin),1/7/2020,1/7/2020,1.074,0.44,0.59,0.51,1.59,Raw,42,34.34
2019102303,2019,2,PHM40,34700,Burbank,Out-of-Storage (Bin),10/23/2019,10/23/2019,1.084,0.76,0.47,0.62,1.51,Blanch,25,23.62
2019102303,2019,2,PHM40,34700,Burbank,Out-of-Storage (Bin),10/23/2019,10/23/2019,1.084,0.76,0.47,0.62,1.51,Raw,32,28.99
2021082623,2021,2,PRK-FRYLAB,34170,Burbank,Direct From Field,8/26/2021,8/26/2021,1.07,0,0,0,0,,,
2019110504,2019,2,VIN01,60250,Burbank,Out-of-Storage (Bin),11/5/2019,11/5/2019,1.083,0.69,0.4,0.49,1.81,Blanch,21,19.28
2019110504,2019,2,VIN01,60250,Burbank,Out-of-Storage (Bin),11/5/2019,11/5/2019,1.083,0.69,0.4,0.49,1.81,Raw,32,26.39
2020111204,2020,2,OTL01,33360,Burbank,Out-of-Storage (Bin),9/9/2020,11/12/2020,1.078,0.51,0.52,0.33,2.62,Blanch,13,14.51
2020111204,2020,2,OTL01,33360,Burbank,Out-of-Storage (Bin),9/9/2020,11/12/2020,1.078,0.51,0.52,0.33,2.62,Raw,26,21.97
2019100904,2019,2,OTL01,60370,Burbank,Out-of-Storage (Bin),10/9/2019,10/9/2019,1.084,0.74,0.16,0.29,1.19,Blanch,17,18.16
2019100904,2019,2,OTL01,60370,Burbank,Out-of-Storage (Bin),10/9/2019,10/9/2019,1.084,0.74,0.16,0.29,1.19,Raw,29,23.07
2020082507,2020,2,PRK-FRYLAB,61190,Burbank,Direct From Field,8/25/2020,8/25/2020,1.08,0.58,0.13,0.7,0.69,,,
2019100205,2019,2,OTL01,34430,Burbank,Out-of-Storage (Bin),10/2/2019,10/2/2019,1.08,0.62,0.14,0.18,1.37,,,
2020082601,2020,2,PRK-FRYLAB,61450,Burbank,Direct From Field,8/26/2020,8/26/2020,1.077,0.22,0.07,0.44,0.2,,,
2019102206,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),10/22/2019,10/22/2019,1.087,0.47,0.06,0.27,0.95,Blanch,20,17.81
2019102206,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),10/22/2019,10/22/2019,1.087,0.47,0.06,0.27,0.95,Raw,29,22.86
2019082045,2019,251,NOBIN,97100,Burbank,Direct From Field,8/20/2019,8/20/2019,1.08,0.62,0.09,0.62,0.09,,,
2019111218,2019,251,AND04,97100,Burbank,Out-of-Storage (Bin),11/12/2019,11/12/2019,1.083,0,0.17,0.01,0.94,Blanch,21,18.39
2019111218,2019,251,AND04,97100,Burbank,Out-of-Storage (Bin),11/12/2019,11/12/2019,1.083,0,0.17,0.01,0.94,Raw,27,21.63
2019092603,2019,251,AND01,97140,Burbank,Off Harvest Line (Loading Conveyer),9/20/2019,9/26/2019,1.085,0.59,0.09,0.33,0.55,Blanch,8,12.48
2019092603,2019,251,AND01,97140,Burbank,Off Harvest Line (Loading Conveyer),9/20/2019,9/26/2019,1.085,0.59,0.09,0.33,0.55,Raw,10,14.69
2020021210,2019,251,AND03,97180,Burbank,Out-of-Storage (Bin),2/12/2020,2/12/2020,1.08,0.35,0.15,0.26,1.06,Blanch,11,12.98
2020021210,2019,251,AND03,97180,Burbank,Out-of-Storage (Bin),2/12/2020,2/12/2020,1.08,0.35,0.15,0.26,1.06,Raw,22,18.12
2019092606,2019,251,AND02,97090,Burbank,Off Harvest Line (Loading Conveyer),9/24/2019,9/26/2019,1.083,0.53,0.06,0.35,0.54,Blanch,9,15.62
2019092606,2019,251,AND02,97090,Burbank,Off Harvest Line (Loading Conveyer),9/24/2019,9/26/2019,1.083,0.53,0.06,0.35,0.54,Raw,16,17.43
2019111207,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),11/12/2019,11/12/2019,1.079,0.32,0.22,0.12,1.22,Blanch,20,17.82
2019111207,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),11/12/2019,11/12/2019,1.079,0.32,0.22,0.12,1.22,Raw,39,28.27
2020102622,2020,251,PRK12,97240,Burbank,Out-of-Storage (Bin),10/26/2020,10/26/2020,1.077,0.7,0.14,0.46,1.33,Blanch,4,9.45
2020102622,2020,251,PRK12,97240,Burbank,Out-of-Storage (Bin),10/26/2020,10/26/2020,1.077,0.7,0.14,0.46,1.33,Raw,15,16.18
2020102212,2020,251,AND01,97240,Burbank,Out-of-Storage (Bin),10/22/2020,10/22/2020,1.075,0.66,0.06,0.41,0.9,Blanch,0,4.96
2020102212,2020,251,AND01,97240,Burbank,Out-of-Storage (Bin),10/22/2020,10/22/2020,1.075,0.66,0.06,0.41,0.9,Raw,0,7.84
2021021611,2020,251,AND03,97150,Burbank,Out-of-Storage (Bin),2/16/2021,2/16/2021,1.078,0.47,0.07,0.11,1.55,Blanch,3,8.21
2021021611,2020,251,AND03,97150,Burbank,Out-of-Storage (Bin),2/16/2021,2/16/2021,1.078,0.47,0.07,0.11,1.55,Raw,13,15.47
2020011515,2019,251,AND03,97180,Burbank,Out-of-Storage (Bin),1/15/2020,1/15/2020,1.077,0.5,0.1,0.35,1.21,Blanch,22,18.44
2020011515,2019,251,AND03,97180,Burbank,Out-of-Storage (Bin),1/15/2020,1/15/2020,1.077,0.5,0.1,0.35,1.21,Raw,30,23.06
2019081902,2019,251,NOBIN,97180,Burbank,Direct From Field,8/19/2019,8/19/2019,1.078,2.32,0.19,1.02,0.05,,,
2019102202,2019,251,AND03,97140,Burbank,Out-of-Storage (Bin),10/22/2019,10/22/2019,1.08,0.49,0.07,0.22,1.11,Blanch,26,21.46
2019102202,2019,251,AND03,97140,Burbank,Out-of-Storage (Bin),10/22/2019,10/22/2019,1.08,0.49,0.07,0.22,1.11,Raw,40,30.54
2020021214,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),2/12/2020,2/12/2020,1.082,0.41,0.19,0.29,1.09,Blanch,14,15.15
2020021214,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),2/12/2020,2/12/2020,1.082,0.41,0.19,0.29,1.09,Raw,27,21.82
2020031718,2019,251,AND03,97180,Burbank,Out-of-Storage (Bin),3/17/2020,3/17/2020,1.081,0.42,0.21,0.24,1.35,Blanch,4,8.13
2020031718,2019,251,AND03,97180,Burbank,Out-of-Storage (Bin),3/17/2020,3/17/2020,1.081,0.42,0.21,0.24,1.35,Raw,15,15.88
2020101322,2020,251,PRK23,97150,Burbank,Out-of-Storage (Bin),10/13/2020,10/13/2020,1.082,0.71,0.15,0.48,1.71,Blanch,6,9.84
2020101322,2020,251,PRK23,97150,Burbank,Out-of-Storage (Bin),10/13/2020,10/13/2020,1.082,0.71,0.15,0.48,1.71,Raw,21,17.61
2019102205,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),10/22/2019,10/22/2019,1.084,0.43,0.1,0.28,1.04,Blanch,28,22.1
2019102205,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),10/22/2019,10/22/2019,1.084,0.43,0.1,0.28,1.04,Raw,22,20.16
2020102620,2020,251,PRK23,97300,Burbank,Out-of-Storage (Bin),10/26/2020,10/26/2020,1.08,0.72,0.15,0.49,1.17,Blanch,0,6.73
2020102620,2020,251,PRK23,97300,Burbank,Out-of-Storage (Bin),10/26/2020,10/26/2020,1.08,0.72,0.15,0.49,1.17,Raw,14,14.87
2019121226,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),12/12/2019,12/12/2019,1.083,0.46,0.19,0.3,1.14,Blanch,31,23.97
2019121226,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),12/12/2019,12/12/2019,1.083,0.46,0.19,0.3,1.14,Raw,34,24.5
2020102205,2020,251,AND03,97150,Burbank,Out-of-Storage (Bin),10/22/2020,10/22/2020,1.078,0.58,0.09,0.37,1.35,Blanch,2,8.27
2020102205,2020,251,AND03,97150,Burbank,Out-of-Storage (Bin),10/22/2020,10/22/2020,1.078,0.58,0.09,0.37,1.35,Raw,8,13.07
2020102217,2020,251,AND04,97190,Burbank,Out-of-Storage (Bin),10/22/2020,10/22/2020,1.08,0.61,0.07,0.39,0.94,Blanch,0,4.24
2020102217,2020,251,AND04,97190,Burbank,Out-of-Storage (Bin),10/22/2020,10/22/2020,1.08,0.61,0.07,0.39,0.94,Raw,1,6.43
2020102621,2020,251,PRK23,97150,Burbank,Out-of-Storage (Bin),10/26/2020,10/26/2020,1.084,0.63,0.15,0.46,1.59,Blanch,1,8.69
2020102621,2020,251,PRK23,97150,Burbank,Out-of-Storage (Bin),10/26/2020,10/26/2020,1.084,0.63,0.15,0.46,1.59,Raw,12,14.55
2019111215,2019,251,AND04,97140,Burbank,Out-of-Storage (Bin),11/12/2019,11/12/2019,1.082,0.12,0.12,0.01,1.05,Blanch,20,18.26
2019111215,2019,251,AND04,97140,Burbank,Out-of-Storage (Bin),11/12/2019,11/12/2019,1.082,0.12,0.12,0.01,1.05,Raw,11,15.55
2020102619,2020,251,PRK23,97240,Burbank,Out-of-Storage (Bin),10/26/2020,10/26/2020,1.078,0.74,0.1,0.67,1.5,Blanch,5,9.53
2020102619,2020,251,PRK23,97240,Burbank,Out-of-Storage (Bin),10/26/2020,10/26/2020,1.078,0.74,0.1,0.67,1.5,Raw,21,18.19
2019090309,2019,251,NOBIN,97140,Burbank,Direct From Field,9/3/2019,9/3/2019,1.08,1.14,0.2,0.21,0.06,,,
2021012701,2020,251,PRK23,97240,Burbank,Out-of-Storage (Bin),1/27/2021,1/27/2021,1.073,0.32,0.13,0.3,1.28,Blanch,7,10.57
2021012701,2020,251,PRK23,97240,Burbank,Out-of-Storage (Bin),1/27/2021,1/27/2021,1.073,0.32,0.13,0.3,1.28,Raw,17,17.35
2020011518,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),1/15/2020,1/15/2020,1.076,0.47,0.16,0.34,1.19,Blanch,29,24.5
2020011518,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),1/15/2020,1/15/2020,1.076,0.47,0.16,0.34,1.19,Raw,32,25.33
2019091204,2019,251,AND02,97090,Burbank,Off Harvest Line (Loading Conveyer),9/11/2019,9/12/2019,1.087,0.37,0.07,0.47,0.21,Blanch,8,13.7
2019091204,2019,251,AND02,97090,Burbank,Off Harvest Line (Loading Conveyer),9/11/2019,9/12/2019,1.087,0.37,0.07,0.47,0.21,Raw,17,17.96
2021082512,2021,251,PRK-FRYLAB,97010,Burbank,Direct From Field,8/25/2021,8/25/2021,1.071,0.73,0.19,0.48,0.34,,,
2020121501,2020,251,PRK23,97300,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.078,0.45,0.26,0.43,1.68,Blanch,20,16.73
2020121501,2020,251,PRK23,97300,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.078,0.45,0.26,0.43,1.68,Raw,49,37.53
2020121425,2020,251,AND01,97240,Burbank,Out-of-Storage (Bin),12/14/2020,12/14/2020,1.078,0.4,0.05,0.2,0.95,Blanch,2,6.85
2020121425,2020,251,AND01,97240,Burbank,Out-of-Storage (Bin),12/14/2020,12/14/2020,1.078,0.4,0.05,0.2,0.95,Raw,7,11.86
2021082511,2021,251,PRK-FRYLAB,97320,Burbank,Direct From Field,8/25/2021,8/25/2021,1.075,1.12,0.28,0.44,0.17,,,
2020121508,2020,251,PRK23,97240,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.076,0.34,0.19,0.29,1.37,Blanch,9,12.27
2020121508,2020,251,PRK23,97240,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.076,0.34,0.19,0.29,1.37,Raw,8,12.94
2020082728,2020,251,PRK-FRYLAB,97300,Burbank,Direct From Field,8/27/2020,8/27/2020,1.076,0.3,0.05,0.29,0.18,,,
2019090316,2019,251,NOBIN,97180,Burbank,Direct From Field,9/2/2019,9/3/2019,1.087,1.91,0.62,0.89,0.33,,,
2021021609,2020,251,AND01,97240,Burbank,Out-of-Storage (Bin),2/16/2021,2/16/2021,1.078,0.51,0.06,0.17,1.16,Blanch,2,6.29
2021021609,2020,251,AND01,97240,Burbank,Out-of-Storage (Bin),2/16/2021,2/16/2021,1.078,0.51,0.06,0.17,1.16,Raw,9,12.47
2019100914,2019,251,AND04,97140,Burbank,Out-of-Storage (Bin),10/9/2019,10/9/2019,1.085,0.48,0.08,0.23,0.81,Blanch,2,11.28
2019100914,2019,251,AND04,97140,Burbank,Out-of-Storage (Bin),10/9/2019,10/9/2019,1.085,0.48,0.08,0.23,0.81,Raw,14,15.94
2019121221,2019,251,AND03,97140,Burbank,Out-of-Storage (Bin),12/12/2019,12/12/2019,1.085,0.52,0.19,0.43,1.62,Blanch,14,16.17
2019121221,2019,251,AND03,97140,Burbank,Out-of-Storage (Bin),12/12/2019,12/12/2019,1.085,0.52,0.19,0.43,1.62,Raw,33,26.24
2019100927,2019,251,AND04,97100,Burbank,Out-of-Storage (Bin),10/9/2019,10/9/2019,1.087,0.26,1.12,0.31,0.07,Blanch,4,12.02
2019100927,2019,251,AND04,97100,Burbank,Out-of-Storage (Bin),10/9/2019,10/9/2019,1.087,0.26,1.12,0.31,0.07,Raw,15,17.23
2021012706,2020,251,PRK23,97150,Burbank,Out-of-Storage (Bin),1/27/2021,1/27/2021,1.08,0.44,0.14,0.16,1.89,Blanch,14,14.1
2021012706,2020,251,PRK23,97150,Burbank,Out-of-Storage (Bin),1/27/2021,1/27/2021,1.08,0.44,0.14,0.16,1.89,Raw,35,25.41
2019121215,2019,251,AND03,97180,Burbank,Out-of-Storage (Bin),12/12/2019,12/12/2019,1.079,0.52,0.21,0.3,1.27,Blanch,28,21.9
2019121215,2019,251,AND03,97180,Burbank,Out-of-Storage (Bin),12/12/2019,12/12/2019,1.079,0.52,0.21,0.3,1.27,Raw,30,23.43
2021011220,2020,251,AND05,97230,Burbank,Out-of-Storage (Bin),1/12/2021,1/12/2021,1.077,0.29,0.07,0.16,0.88,Blanch,1,7.57
2021011220,2020,251,AND05,97230,Burbank,Out-of-Storage (Bin),1/12/2021,1/12/2021,1.077,0.29,0.07,0.16,0.88,Raw,2,7.11
2020101319,2020,251,PRK23,97300,Burbank,Out-of-Storage (Bin),10/13/2020,10/13/2020,1.08,0.58,0.12,0.5,0.76,Blanch,0,5.6
2020101319,2020,251,PRK23,97300,Burbank,Out-of-Storage (Bin),10/13/2020,10/13/2020,1.08,0.58,0.12,0.5,0.76,Raw,1,6.93
2020101305,2020,251,PRK12,97240,Burbank,Out-of-Storage (Bin),10/13/2020,10/13/2020,1.082,0.7,0.07,0.18,1.01,Blanch,1,5.63
2020101305,2020,251,PRK12,97240,Burbank,Out-of-Storage (Bin),10/13/2020,10/13/2020,1.082,0.7,0.07,0.18,1.01,Raw,8,12.17
2021011217,2020,251,AND01,97240,Burbank,Out-of-Storage (Bin),1/12/2021,1/12/2021,1.08,0.29,0.1,0.11,1.41,Blanch,1,7.19
2021011217,2020,251,AND01,97240,Burbank,Out-of-Storage (Bin),1/12/2021,1/12/2021,1.08,0.29,0.1,0.11,1.41,Raw,10,13.75
2019090327,2019,251,NOBIN,97100,Burbank,Direct From Field,9/2/2019,9/3/2019,1.082,0.89,0.12,0.45,0.14,,,
2020100713,2020,251,AND01,97240,Burbank,Out-of-Storage (Bin),9/11/2020,10/7/2020,1.081,0.5,0.15,0.44,1.04,Blanch,5,7.95
2020100713,2020,251,AND01,97240,Burbank,Out-of-Storage (Bin),9/11/2020,10/7/2020,1.081,0.5,0.15,0.44,1.04,Raw,4,9.84
2020082804,2020,251,PRK-FRYLAB,97240,Burbank,Direct From Field,8/28/2020,8/28/2020,1.075,0.34,0.07,0.31,0.25,,,
2020031716,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),3/17/2020,3/17/2020,1.082,0.39,0.12,0.36,0.74,Blanch,0,5.8
2020031716,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),3/17/2020,3/17/2020,1.082,0.39,0.12,0.36,0.74,Raw,2,9.83
2021012702,2020,251,PRK23,97300,Burbank,Out-of-Storage (Bin),1/27/2021,1/27/2021,1.079,0.32,0.12,0.18,1.4,Blanch,1,8.77
2021012702,2020,251,PRK23,97300,Burbank,Out-of-Storage (Bin),1/27/2021,1/27/2021,1.079,0.32,0.12,0.18,1.4,Raw,1,8.77
2020102207,2020,251,AND03,97240,Burbank,Out-of-Storage (Bin),10/22/2020,10/22/2020,1.076,0.55,0.1,0.37,1.26,Blanch,1,5.18
2020102207,2020,251,AND03,97240,Burbank,Out-of-Storage (Bin),10/22/2020,10/22/2020,1.076,0.55,0.1,0.37,1.26,Raw,9,13.14
2020102203,2020,251,AND04,97230,Burbank,Out-of-Storage (Bin),10/22/2020,10/22/2020,1.082,0.64,0.06,0.45,0.65,Blanch,0,4.54
2020102203,2020,251,AND04,97230,Burbank,Out-of-Storage (Bin),10/22/2020,10/22/2020,1.082,0.64,0.06,0.45,0.65,Raw,0,5.98
2019081901,2019,251,NOBIN,97140,Burbank,Direct From Field,8/19/2019,8/19/2019,1.077,1.2,0.11,0.75,0.04,Blanch,,
2019081901,2019,251,NOBIN,97140,Burbank,Direct From Field,8/19/2019,8/19/2019,1.077,1.2,0.11,0.75,0.04,Raw,,
2020101303,2020,251,PRK23,97240,Burbank,Out-of-Storage (Bin),10/13/2020,10/13/2020,1.074,0.68,0.09,0.32,1.31,Blanch,2,5.23
2020101303,2020,251,PRK23,97240,Burbank,Out-of-Storage (Bin),10/13/2020,10/13/2020,1.074,0.68,0.09,0.32,1.31,Raw,8,12.83
2019111216,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),11/12/2019,11/12/2019,1.085,0.05,0.21,0.03,1.16,Blanch,6,12.59
2019111216,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),11/12/2019,11/12/2019,1.085,0.05,0.21,0.03,1.16,Raw,35,25.85
2021082509,2021,251,PRK-FRYLAB,97170,Burbank,Direct From Field,8/25/2021,8/25/2021,1.074,0.82,0.16,0.48,0.28,,,
2020031717,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),3/17/2020,3/17/2020,1.086,0.45,0.11,0.24,0.86,Blanch,0,4.18
2020031717,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),3/17/2020,3/17/2020,1.086,0.45,0.11,0.24,0.86,Raw,2,7.84
2020011513,2019,251,AND03,97140,Burbank,Out-of-Storage (Bin),1/15/2020,1/15/2020,1.083,0.6,0.14,0.43,1.64,Blanch,,
2020011513,2019,251,AND03,97140,Burbank,Out-of-Storage (Bin),1/15/2020,1/15/2020,1.083,0.6,0.14,0.43,1.64,Raw,21,19.79
2019090310,2019,251,NOBIN,97090,Burbank,Direct From Field,9/3/2019,9/3/2019,1.084,0.58,0.05,0.23,0.1,,,
2019082012,2019,251,NOBIN,97090,Burbank,Direct From Field,8/19/2019,8/20/2019,1.085,0.99,0.14,0.64,0.09,,,
2020021211,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),2/12/2020,2/12/2020,1.085,0.34,0.18,0.33,1.43,Blanch,12,13.99
2020021211,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),2/12/2020,2/12/2020,1.085,0.34,0.18,0.33,1.43,Raw,26,21.29
2019102321,2019,251,AND03,97180,Burbank,Out-of-Storage (Bin),10/23/2019,10/23/2019,1.078,0.45,0.06,0.26,0.83,Blanch,21,18.23
2019102321,2019,251,AND03,97180,Burbank,Out-of-Storage (Bin),10/23/2019,10/23/2019,1.078,0.45,0.06,0.26,0.83,Raw,24,20.76
2020082801,2020,251,PRK-FRYLAB,97150,Burbank,Direct From Field,8/28/2020,8/28/2020,1.079,0.55,0.11,0.44,0.54,,,
2021021604,2020,251,AND03,97240,Burbank,Out-of-Storage (Bin),2/16/2021,2/16/2021,1.079,0.46,0.06,0.15,1.21,Blanch,1,6.91
2021021604,2020,251,AND03,97240,Burbank,Out-of-Storage (Bin),2/16/2021,2/16/2021,1.079,0.46,0.06,0.15,1.21,Raw,11,12.94
2019111307,2019,251,AND03,97180,Burbank,Out-of-Storage (Bin),11/13/2019,11/13/2019,1.087,0.07,0.16,0.02,0.96,Blanch,9,13.93
2019111307,2019,251,AND03,97180,Burbank,Out-of-Storage (Bin),11/13/2019,11/13/2019,1.087,0.07,0.16,0.02,0.96,Raw,31,24.12
2019111310,2019,251,AND03,97140,Burbank,Out-of-Storage (Bin),11/13/2019,11/13/2019,1.079,0.25,0.23,0.16,1,Blanch,29,23.63
2019111310,2019,251,AND03,97140,Burbank,Out-of-Storage (Bin),11/13/2019,11/13/2019,1.079,0.25,0.23,0.16,1,Raw,33,25.67
2020121503,2020,251,AND05,97230,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.079,0.5,0.05,0.48,0.34,Blanch,1,5.7
2020121503,2020,251,AND05,97230,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.079,0.5,0.05,0.48,0.34,Raw,2,8.46
2020121426,2020,251,AND05,97240,Burbank,Out-of-Storage (Bin),12/14/2020,12/14/2020,1.082,0.4,0.07,0.07,1.3,Blanch,5,9.1
2020121426,2020,251,AND05,97240,Burbank,Out-of-Storage (Bin),12/14/2020,12/14/2020,1.082,0.4,0.07,0.07,1.3,Raw,12,14.39
2020121524,2020,251,AND05,97220,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.083,0.43,0.01,0.11,0.9,Blanch,3,7.25
2020121524,2020,251,AND05,97220,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.083,0.43,0.01,0.11,0.9,Raw,1,9.73
2021011218,2020,251,AND03,97150,Burbank,Out-of-Storage (Bin),1/12/2021,1/12/2021,1.081,0.31,0.1,0.09,1.57,Blanch,2,8.07
2021011218,2020,251,AND03,97150,Burbank,Out-of-Storage (Bin),1/12/2021,1/12/2021,1.081,0.31,0.1,0.09,1.57,Raw,3,10.23
2021082514,2021,251,PRK-FRYLAB,97330,Burbank,Direct From Field,8/25/2021,8/25/2021,1.072,0.91,0.18,0.34,0.3,,,
2021011215,2020,251,AND05,97220,Burbank,Out-of-Storage (Bin),1/12/2021,1/12/2021,1.076,0.36,0.08,0.06,0.98,Blanch,2,6.34
2021011215,2020,251,AND05,97220,Burbank,Out-of-Storage (Bin),1/12/2021,1/12/2021,1.076,0.36,0.08,0.06,0.98,Raw,3,10.29
2019100920,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),10/9/2019,10/9/2019,1.085,0.5,0.15,0.23,0.72,Blanch,12,15.69
2019100920,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),10/9/2019,10/9/2019,1.085,0.5,0.15,0.23,0.72,Raw,4,11.5
2020100705,2020,251,AND03,97240,Burbank,Out-of-Storage (Bin),9/14/2020,10/7/2020,1.083,0.76,0.07,0.32,0.97,Blanch,1,6.2
2020100705,2020,251,AND03,97240,Burbank,Out-of-Storage (Bin),9/14/2020,10/7/2020,1.083,0.76,0.07,0.32,0.97,Raw,2,8.87
2020121505,2020,251,AND04,97190,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.08,0.55,0.06,0.17,1,Blanch,2,6.02
2020121505,2020,251,AND04,97190,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.08,0.55,0.06,0.17,1,Raw,3,8.9
2020011510,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),1/15/2020,1/15/2020,1.084,0.45,0.24,0.27,1.16,Blanch,24,21.3
2020011510,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),1/15/2020,1/15/2020,1.084,0.45,0.24,0.27,1.16,Raw,41,30.65
2021011214,2020,251,AND03,97240,Burbank,Out-of-Storage (Bin),1/12/2021,1/12/2021,1.075,0.3,0.06,0.23,1.03,Blanch,1,5.21
2021011214,2020,251,AND03,97240,Burbank,Out-of-Storage (Bin),1/12/2021,1/12/2021,1.075,0.3,0.06,0.23,1.03,Raw,1,7.33
2019121219,2019,251,AND04,97100,Burbank,Out-of-Storage (Bin),12/12/2019,12/12/2019,1.084,0.67,0.15,0.33,1.29,Blanch,20,18.6
2019121219,2019,251,AND04,97100,Burbank,Out-of-Storage (Bin),12/12/2019,12/12/2019,1.084,0.67,0.15,0.33,1.29,Raw,30,23.55
2021082510,2021,251,PRK-FRYLAB,97040,Burbank,Direct From Field,8/25/2021,8/25/2021,1.071,0.55,0.08,0.39,0.24,,,
2020021213,2019,251,AND03,97140,Burbank,Out-of-Storage (Bin),2/12/2020,2/12/2020,1.083,0.41,0.11,0.33,1.27,Blanch,12,14.4
2020021213,2019,251,AND03,97140,Burbank,Out-of-Storage (Bin),2/12/2020,2/12/2020,1.083,0.41,0.11,0.33,1.27,Raw,21,17.86
2020121522,2020,251,AND03,97150,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.083,0.36,0.07,0.25,1.67,Blanch,3,8.31
2020121522,2020,251,AND03,97150,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.083,0.36,0.07,0.25,1.67,Raw,13,16.43
2019121217,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),12/12/2019,12/12/2019,1.084,0.54,0.21,0.18,1.8,Blanch,26,21.82
2019121217,2019,251,AND02,97090,Burbank,Out-of-Storage (Bin),12/12/2019,12/12/2019,1.084,0.54,0.21,0.18,1.8,Raw,42,31.58
2021062401,2020,251,AND01,97300,Burbank,Out-of-Storage (Bin),6/24/2021,6/24/2021,0,0,0,0,0,Blanch,7,13.32
2021062401,2020,251,AND01,97300,Burbank,Out-of-Storage (Bin),6/24/2021,6/24/2021,0,0,0,0,0,Raw,40,30.68
2019091806,2019,251,NOBIN,97100,Burbank,Direct From Field,9/16/2019,9/18/2019,1.083,0.46,0.08,0.52,0.54,Blanch,10,15.69
2019091806,2019,251,NOBIN,97100,Burbank,Direct From Field,9/16/2019,9/18/2019,1.083,0.46,0.08,0.52,0.54,Raw,8,14.82
2019101001,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),10/10/2019,10/10/2019,1.083,0.46,0.17,0.25,0.87,Blanch,6,11.02
2019101001,2019,251,AND01,97140,Burbank,Out-of-Storage (Bin),10/10/2019,10/10/2019,1.083,0.46,0.17,0.25,0.87,Raw,20,19.3
2020121506,2020,251,PRK23,97150,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.08,0.42,0.12,0.35,1.77,Blanch,6,9.7
2020121506,2020,251,PRK23,97150,Burbank,Out-of-Storage (Bin),12/15/2020,12/15/2020,1.08,0.42,0.12,0.35,1.77,Raw,26,20.24
2020100728,2020,251,AND03,97150,Burbank,Out-of-Storage (Bin),10/7/2020,10/7/2020,1.079,0.6,0.06,0.34,0.75,Blanch,1,6.26
2020100728,2020,251,AND03,97150,Burbank,Out-of-Storage (Bin),10/7/2020,10/7/2020,1.079,0.6,0.06,0.34,0.75,Raw,2,7.47
2020102208,2020,251,AND05,97220,Burbank,Out-of-Storage (Bin),10/22/2020,10/22/2020,1.075,0.44,0.06,0.35,1.06,Blanch,1,4.75
2020102208,2020,251,AND05,97220,Burbank,Out-of-Storage (Bin),10/22/2020,10/22/2020,1.075,0.44,0.06,0.35,1.06,Raw,6,10.96
